id_pedido,data_pedido,ano,mes,nome_mes,segmento,regiao,estado,cidade,categoria,subcategoria,nome_produto,modo_envio,dias_entrega,vendas,quantidade,desconto,lucro,margem_lucro
CA-2017-145506,2017-06-03,2017,6,Jun,Home Office,Oeste,Washington,Spokane,Papelaria,Armazenamento,Eldon Gobal File Keepers,Padrão,4,136.26,9,0.0,5.4504,4.0
CA-2015-129546,2015-09-28,2015,9,Sep,Corporativo,Oeste,California,Los Angeles,Papelaria,Eletrodomésticos,"Acco Smartsocket Table Surge Protector, 6 Color-Coded Adapter Outlets",Padrão,7,186.15,3,0.0,55.845,30.0
CA-2015-129546,2015-09-28,2015,9,Sep,Corporativo,Oeste,California,Los Angeles,Papelaria,Fichários,GBC Recycled VeloBinder Covers,Padrão,7,81.792,6,0.2,26.5824,32.5
CA-2015-129546,2015-09-28,2015,9,Sep,Corporativo,Oeste,California,Los Angeles,Papelaria,Suprimentos,Acme Galleria Hot Forged Steel Scissors with Colored Handles,Padrão,7,47.19,3,0.0,13.6851,29.0
CA-2015-129546,2015-09-28,2015,9,Sep,Corporativo,Oeste,California,Los Angeles,Tecnologia,Telefones,Motorola HK250 Universal Bluetooth Headset,Padrão,7,36.784,2,0.2,-8.2764,-22.5
CA-2016-140977,2016-06-16,2016,6,Jun,Home Office,Sul,Tennessee,Chattanooga,Tecnologia,Máquinas,Penpower WorldCard Pro Card Scanner,Segunda Classe,3,91.475,1,0.5,-1.8295,-2.0
CA-2017-151855,2017-05-27,2017,5,May,Corporativo,Sul,North Carolina,Greensboro,Tecnologia,Acessórios,Sony 8GB Class 10 Micro SDHC R40 Memory Card,Padrão,7,27.192,3,0.2,0.3399,1.25
CA-2017-151855,2017-05-27,2017,5,May,Corporativo,Sul,North Carolina,Greensboro,Papelaria,Fichários,"Fellowes Twister Kit, Gray/Clear, 3/pkg",Padrão,7,12.06,5,0.7,-10.05,-83.33
CA-2014-138240,2014-10-09,2014,10,Oct,Consumidor,Oeste,California,San Francisco,Papelaria,Arte,Boston Heavy-Duty Trimline Electric Pencil Sharpeners,Padrão,5,144.6,3,0.0,41.934,29.0
CA-2014-138240,2014-10-09,2014,10,Oct,Consumidor,Oeste,California,San Francisco,Tecnologia,Telefones,iOttie HLCRIO102 Car Mount,Padrão,5,15.992,1,0.2,-2.9985,-18.75
CA-2014-101833,2014-11-17,2014,11,Nov,Home Office,Leste,New York,New York City,Papelaria,Papel,Southworth 100% Cotton The Best Paper,Segunda Classe,5,34.44,3,0.0,17.22,50.0
CA-2014-100867,2014-10-19,2014,10,Oct,Home Office,Oeste,California,Lakewood,Tecnologia,Telefones,RCA Visys Integrated PBX 8-Line Router,Padrão,5,321.552,6,0.2,20.097,6.25
US-2017-109610,2017-11-25,2017,11,Nov,Corporativo,Sul,Kentucky,Louisville,Móveis,Cadeiras,Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat,Segunda Classe,5,701.96,2,0.0,168.4704,24.0
CA-2014-156545,2014-02-27,2014,2,Feb,Consumidor,Leste,Ohio,Columbus,Papelaria,Arte,Zebra Zazzle Fluorescent Highlighters,Primeira Classe,4,19.456,4,0.2,3.4048,17.5
CA-2014-109127,2014-12-21,2014,12,Dec,Consumidor,Leste,Delaware,Newark,Papelaria,Etiquetas,Avery 492,Padrão,4,17.28,6,0.0,7.9488,46.0
CA-2016-126858,2016-11-19,2016,11,Nov,Corporativo,Oeste,Washington,Seattle,Móveis,Mobiliário,Tenex Chairmats For Use With Carpeted Floors,Padrão,4,31.96,2,0.0,1.598,5.0
CA-2017-102925,2017-11-05,2017,11,Nov,Consumidor,Leste,New York,New York City,Papelaria,Fichários,GBC Prestige Therm-A-Bind Covers,Segunda Classe,5,164.688,6,0.2,55.5822,33.75
CA-2017-102925,2017-11-05,2017,11,Nov,Consumidor,Leste,New York,New York City,Móveis,Mesas,Balt Split Level Computer Training Table,Segunda Classe,5,166.5,2,0.4,-66.6,-40.0
CA-2017-102925,2017-11-05,2017,11,Nov,Consumidor,Leste,New York,New York City,Papelaria,Papel,Xerox 202,Segunda Classe,5,12.96,2,0.0,6.2208,48.0
CA-2017-102925,2017-11-05,2017,11,Nov,Consumidor,Leste,New York,New York City,Papelaria,Papel,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",Segunda Classe,5,110.96,2,0.0,53.2608,48.0
CA-2017-102925,2017-11-05,2017,11,Nov,Consumidor,Leste,New York,New York City,Tecnologia,Telefones,Anker Astro 15000mAh USB Portable Charger,Segunda Classe,5,99.98,2,0.0,3.9992,4.0
CA-2017-102925,2017-11-05,2017,11,Nov,Consumidor,Leste,New York,New York City,Papelaria,Fichários,Avery Premier Heavy-Duty Binder with Round Locking Rings,Segunda Classe,5,11.424,1,0.2,3.7128,32.5
CA-2017-102925,2017-11-05,2017,11,Nov,Consumidor,Leste,New York,New York City,Móveis,Cadeiras,Harbour Creations 67200 Series Stacking Chairs,Segunda Classe,5,128.124,2,0.1,24.2012,18.89
CA-2017-102925,2017-11-05,2017,11,Nov,Consumidor,Leste,New York,New York City,Móveis,Mobiliário,"Career Cubicle Clock, 8 1/4"", Black",Segunda Classe,5,101.4,5,0.0,38.532,38.0
CA-2015-100818,2015-05-31,2015,5,May,Corporativo,Central,Illinois,Chicago,Papelaria,Etiquetas,Avery 501,Segunda Classe,5,5.904,2,0.2,1.9926,33.75
CA-2015-100818,2015-05-31,2015,5,May,Corporativo,Central,Illinois,Chicago,Papelaria,Papel,Xerox 1988,Segunda Classe,5,173.488,7,0.2,54.215,31.25
CA-2015-100818,2015-05-31,2015,5,May,Corporativo,Central,Illinois,Chicago,Móveis,Mobiliário,"Tenex Traditional Chairmats for Hard Floors, Average Lip, 36"" x 48""",Segunda Classe,5,51.56,2,0.6,-61.872,-120.0
CA-2015-100818,2015-05-31,2015,5,May,Corporativo,Central,Illinois,Chicago,Papelaria,Fichários,Storex Dura Pro Binders,Segunda Classe,5,3.564,3,0.8,-6.237,-175.0
CA-2014-126193,2014-09-07,2014,9,Sep,Consumidor,Central,Illinois,Oswego,Papelaria,Grampos,Acco Hot Clips Clips to Go,Padrão,7,13.16,5,0.2,4.1125,31.25
CA-2014-126193,2014-09-07,2014,9,Sep,Consumidor,Central,Illinois,Oswego,Papelaria,Fichários,Avery Heavy-Duty EZD View Binder with Locking Rings,Padrão,7,3.828,3,0.8,-6.5076,-170.0
CA-2014-126193,2014-09-07,2014,9,Sep,Consumidor,Central,Illinois,Oswego,Papelaria,Fichários,Ibico Hi-Tech Manual Binding System,Padrão,7,304.99,5,0.8,-533.7325,-175.0
CA-2017-150504,2017-11-06,2017,11,Nov,Consumidor,Central,Texas,Dallas,Papelaria,Armazenamento,"SimpliFile Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h",Padrão,6,18.16,2,0.2,1.816,10.0
CA-2015-158351,2015-06-20,2015,6,Jun,Home Office,Leste,Pennsylvania,Philadelphia,Tecnologia,Acessórios,Razer Tiamat Over Ear 7.1 Surround Sound PC Gaming Headset,Segunda Classe,4,319.984,2,0.2,91.9954,28.75
CA-2014-122679,2014-07-22,2014,7,Jul,Home Office,Oeste,California,Los Angeles,Papelaria,Arte,Crayola Colored Pencils,Padrão,6,19.68,6,0.0,6.4944,33.0
CA-2016-164770,2016-12-02,2016,12,Dec,Corporativo,Central,Texas,Houston,Móveis,Estantes,Sauder Camden County Collection Library,Segunda Classe,2,781.864,10,0.32,-137.976,-17.65
CA-2016-164770,2016-12-02,2016,12,Dec,Corporativo,Central,Texas,Houston,Papelaria,Papel,Xerox 1962,Segunda Classe,2,30.816,9,0.2,9.63,31.25
CA-2017-130505,2017-10-12,2017,10,Oct,Consumidor,Leste,West Virginia,Wheeling,Móveis,Mesas,"Chromcraft 48"" x 96"" Racetrack Double Pedestal Table",Mesmo Dia,0,673.344,3,0.3,-76.9536,-11.43
US-2017-125213,2017-12-11,2017,12,Dec,Corporativo,Leste,New Jersey,Paterson,Papelaria,Grampos,Stockwell Push Pins,Primeira Classe,2,6.54,3,0.0,2.1582,33.0
CA-2015-156566,2015-10-01,2015,10,Oct,Consumidor,Oeste,Oregon,Portland,Tecnologia,Telefones,Wilson Electronics DB Pro Signal Booster,Primeira Classe,3,572.8,2,0.2,50.12,8.75
US-2016-102232,2016-08-05,2016,8,Aug,Corporativo,Sul,Alabama,Huntsville,Papelaria,Arte,"Boston Model 1800 Electric Pencil Sharpener, Gray",Padrão,6,197.05,7,0.0,59.115,30.0
CA-2017-111738,2017-01-03,2017,1,Jan,Consumidor,Oeste,California,San Francisco,Papelaria,Fichários,GBC ProClick 150 Presentation Binding System,Padrão,4,2022.272,8,0.2,682.5168,33.75
CA-2017-111738,2017-01-03,2017,1,Jan,Consumidor,Oeste,California,San Francisco,Papelaria,Arte,Manco Dry-Lighter Erasable Highlighter,Padrão,4,9.12,3,0.0,3.1008,34.0
CA-2017-163188,2017-11-07,2017,11,Nov,Consumidor,Central,Oklahoma,Oklahoma City,Papelaria,Fichários,Storex DuraTech Recycled Plastic Frosted Binders,Mesmo Dia,0,38.16,9,0.0,19.08,50.0
CA-2016-105207,2016-01-03,2016,1,Jan,Corporativo,Central,Oklahoma,Broken Arrow,Móveis,Mesas,"Hon Practical Foundations 30 x 60 Training Table, Light Gray/Charcoal",Padrão,5,1592.85,7,0.0,350.427,22.0
CA-2016-105207,2016-01-03,2016,1,Jan,Corporativo,Central,Oklahoma,Broken Arrow,Papelaria,Fichários,Storex Dura Pro Binders,Padrão,5,11.88,2,0.0,5.346,45.0
US-2016-123610,2016-05-12,2016,5,May,Consumidor,Oeste,California,Mission Viejo,Tecnologia,Acessórios,Memorex Mini Travel Drive 32 GB USB 2.0 Flash Drive,Padrão,4,120.0,6,0.0,46.8,39.0
US-2016-123610,2016-05-12,2016,5,May,Consumidor,Oeste,California,Mission Viejo,Papelaria,Eletrodomésticos,Staple holder,Padrão,4,8.67,1,0.0,2.3409,27.0
CA-2017-118213,2017-11-05,2017,11,Nov,Home Office,Central,Indiana,Greenwood,Papelaria,Papel,"Ampad Gold Fibre Wirebound Steno Books, 6"" x 9"", Gregg Ruled",Primeira Classe,2,4.41,1,0.0,2.0286,46.0
CA-2017-118213,2017-11-05,2017,11,Nov,Home Office,Central,Indiana,Greenwood,Papelaria,Papel,Easy-staple paper,Primeira Classe,2,167.94,3,0.0,82.2906,49.0
CA-2017-118213,2017-11-05,2017,11,Nov,Home Office,Central,Indiana,Greenwood,Papelaria,Papel,Strathmore Photo Mount Cards,Primeira Classe,2,67.8,10,0.0,31.188,46.0
CA-2016-149237,2016-05-26,2016,5,May,Consumidor,Central,Wisconsin,Milwaukee,Móveis,Mobiliário,Nu-Dell Float Frame 11 x 14 1/2,Padrão,4,26.94,3,0.0,11.3148,42.0
US-2015-158589,2015-11-20,2015,11,Nov,Consumidor,Oeste,California,San Francisco,Móveis,Mobiliário,Dana Swing-Arm Lamps,Padrão,4,32.04,3,0.0,8.01,25.0
CA-2016-101329,2016-04-22,2016,4,Apr,Consumidor,Leste,New York,Rome,Papelaria,Arte,Barrel Sharpener,Padrão,7,32.13,9,0.0,8.3538,26.0
CA-2016-101329,2016-04-22,2016,4,Apr,Consumidor,Leste,New York,Rome,Papelaria,Arte,Newell 32,Padrão,7,2.88,1,0.0,0.8064,28.0
CA-2016-113607,2016-10-14,2016,10,Oct,Corporativo,Leste,New York,New York City,Tecnologia,Telefones,Motorola L703CM,Padrão,4,1091.93,7,0.0,272.9825,25.0
CA-2016-113607,2016-10-14,2016,10,Oct,Corporativo,Leste,New York,New York City,Papelaria,Papel,Xerox 1908,Padrão,4,111.96,2,0.0,54.8604,49.0
CA-2014-149104,2014-04-05,2014,4,Apr,Consumidor,Central,Michigan,Dearborn Heights,Papelaria,Arte,Stanley Contemporary Battery Pencil Sharpeners,Segunda Classe,2,26.7,2,0.0,7.476,28.0
CA-2014-149104,2014-04-05,2014,4,Apr,Consumidor,Central,Michigan,Dearborn Heights,Papelaria,Fichários,"Fellowes Twister Kit, Gray/Clear, 3/pkg",Segunda Classe,2,40.2,5,0.0,18.09,45.0
CA-2014-149104,2014-04-05,2014,4,Apr,Consumidor,Central,Michigan,Dearborn Heights,Papelaria,Arte,"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",Segunda Classe,2,13.89,3,0.0,4.5837,33.0
CA-2014-149104,2014-04-05,2014,4,Apr,Consumidor,Central,Michigan,Dearborn Heights,Papelaria,Armazenamento,Space Solutions HD Industrial Steel Shelving.,Segunda Classe,2,689.82,6,0.0,20.6946,3.0
CA-2016-105263,2016-08-06,2016,8,Aug,Consumidor,Leste,New York,New York City,Papelaria,Arte,"Dixon Prang Watercolor Pencils, 10-Color Set with Brush",Padrão,5,38.34,9,0.0,15.7194,41.0
CA-2014-130575,2014-12-14,2014,12,Dec,Corporativo,Central,Illinois,Chicago,Papelaria,Fichários,GBC VeloBind Cover Sets,Primeira Classe,2,9.264,3,0.8,-13.896,-150.0
CA-2017-142461,2017-05-30,2017,5,May,Consumidor,Central,Texas,Dallas,Móveis,Estantes,"Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors",Segunda Classe,4,204.6664,1,0.32,-6.0196,-2.94
CA-2016-125220,2016-10-14,2016,10,Oct,Consumidor,Central,Wisconsin,Appleton,Tecnologia,Acessórios,Plantronics CS510 - Over-the-Head monaural Wireless Headset System,Padrão,5,1649.75,5,0.0,544.4175,33.0
CA-2014-100293,2014-03-14,2014,3,Mar,Home Office,Sul,Florida,Jacksonville,Papelaria,Papel,Xerox 1887,Padrão,4,91.056,6,0.2,31.8696,35.0
CA-2014-154165,2014-02-17,2014,2,Feb,Consumidor,Central,Illinois,Chicago,Papelaria,Arte,Staples in misc. colors,Padrão,7,54.208,14,0.2,8.8088,16.25
CA-2015-123939,2015-08-24,2015,8,Aug,Consumidor,Leste,Ohio,Bowling Green,Tecnologia,Telefones,"Belkin SportFit Armband For iPhone 5s/5c, Fuchsia",Segunda Classe,2,26.982,3,0.4,4.0473,15.0
CA-2015-123939,2015-08-24,2015,8,Aug,Consumidor,Leste,Ohio,Bowling Green,Papelaria,Etiquetas,Avery 474,Segunda Classe,2,6.912,3,0.2,2.5056,36.25
CA-2015-123939,2015-08-24,2015,8,Aug,Consumidor,Leste,Ohio,Bowling Green,Papelaria,Armazenamento,Adjustable Depth Letter/Legal Cart,Segunda Classe,2,435.504,3,0.2,48.9942,11.25
US-2017-104451,2017-05-08,2017,5,May,Consumidor,Oeste,California,San Francisco,Papelaria,Eletrodomésticos,Fellowes Mighty 8 Compact Surge Protector,Segunda Classe,4,81.08,4,0.0,22.7024,28.0
CA-2016-101189,2016-02-04,2016,2,Feb,Corporativo,Oeste,California,Los Angeles,Papelaria,Armazenamento,Safco Commercial Shelving,Padrão,5,93.02,2,0.0,3.7208,4.0
CA-2014-169446,2014-12-19,2014,12,Dec,Consumidor,Central,Illinois,Chicago,Tecnologia,Telefones,RCA ViSYS 25425RE1 Corded phone,Padrão,6,323.976,3,0.2,36.4473,11.25
CA-2014-169446,2014-12-19,2014,12,Dec,Consumidor,Central,Illinois,Chicago,Papelaria,Papel,Xerox 229,Padrão,6,15.552,3,0.2,5.4432,35.0
CA-2014-169446,2014-12-19,2014,12,Dec,Consumidor,Central,Illinois,Chicago,Papelaria,Armazenamento,"Rogers Jumbo File, Granite",Padrão,6,32.592,3,0.2,-7.7406,-23.75
CA-2017-156958,2017-12-05,2017,12,Dec,Home Office,Oeste,Washington,Seattle,Papelaria,Fichários,GBC Premium Transparent Covers with Diagonal Lined Pattern,Primeira Classe,1,83.92,5,0.2,29.372,35.0
CA-2017-156958,2017-12-05,2017,12,Dec,Home Office,Oeste,Washington,Seattle,Móveis,Mobiliário,Eldon Radial Chair Mat for Low to Medium Pile Carpets,Primeira Classe,1,199.9,5,0.0,39.98,20.0
CA-2017-156958,2017-12-05,2017,12,Dec,Home Office,Oeste,Washington,Seattle,Tecnologia,Telefones,Cyber Acoustics AC-202b Speech Recognition Stereo Headset,Primeira Classe,1,31.176,3,0.2,-7.0146,-22.5
CA-2017-156958,2017-12-05,2017,12,Dec,Home Office,Oeste,Washington,Seattle,Papelaria,Fichários,GBC VeloBinder Manual Binding System,Primeira Classe,1,172.752,6,0.2,60.4632,35.0
CA-2017-156958,2017-12-05,2017,12,Dec,Home Office,Oeste,Washington,Seattle,Papelaria,Fichários,Fellowes Black Plastic Comb Bindings,Primeira Classe,1,9.296,2,0.2,3.0212,32.5
CA-2017-101637,2017-03-24,2017,3,Mar,Corporativo,Central,Texas,Beaumont,Papelaria,Armazenamento,Iris Project Case,Mesmo Dia,1,12.768,2,0.2,0.9576,7.5
CA-2017-111759,2017-07-08,2017,7,Jul,Home Office,Oeste,Washington,Seattle,Papelaria,Papel,Easy-staple paper,Padrão,4,52.76,2,0.0,24.2696,46.0
CA-2017-102729,2017-10-26,2017,10,Oct,Home Office,Central,Texas,Dallas,Papelaria,Armazenamento,"Multi-Use Personal File Cart and Caster Set, Three Stacking Bins",Padrão,5,55.616,2,0.2,5.5616,10.0
CA-2016-116596,2016-10-27,2016,10,Oct,Consumidor,Leste,New York,New York City,Móveis,Cadeiras,"Metal Folding Chairs, Beige, 4/Carton",Padrão,4,427.644,14,0.1,80.7772,18.89
CA-2016-116596,2016-10-27,2016,10,Oct,Consumidor,Leste,New York,New York City,Papelaria,Grampos,"Advantus Push Pins, Aluminum Head",Padrão,4,40.67,7,0.0,12.6077,31.0
CA-2016-116596,2016-10-27,2016,10,Oct,Consumidor,Leste,New York,New York City,Papelaria,Armazenamento,Rogers Profile Extra Capacity Storage Tub,Padrão,4,33.48,2,0.0,1.3392,4.0
CA-2016-116596,2016-10-27,2016,10,Oct,Consumidor,Leste,New York,New York City,Papelaria,Fichários,Prestige Round Ring Binders,Padrão,4,9.728,2,0.2,3.2832,33.75
CA-2017-124191,2017-06-12,2017,6,Jun,Consumidor,Central,Illinois,Chicago,Móveis,Mobiliário,"Eldon Expressions Wood Desk Accessories, Oak",Segunda Classe,2,8.856,3,0.6,-6.8634,-77.5
CA-2016-148747,2016-09-25,2016,9,Sep,Corporativo,Oeste,California,San Francisco,Móveis,Estantes,"Atlantic Metals Mobile 4-Shelf Bookcases, Custom Colors",Primeira Classe,2,477.666,2,0.15,84.294,17.65
US-2017-169488,2017-09-07,2017,9,Sep,Consumidor,Leste,Rhode Island,Providence,Papelaria,Papel,Avoid Verbal Orders Carbonless Minifold Book,Primeira Classe,2,16.9,5,0.0,7.774,46.0
US-2017-169488,2017-09-07,2017,9,Sep,Consumidor,Leste,Rhode Island,Providence,Papelaria,Papel,Xerox 191,Primeira Classe,2,39.96,2,0.0,18.7812,47.0
CA-2015-135727,2015-05-11,2015,5,May,Home Office,Oeste,Arizona,Phoenix,Móveis,Cadeiras,Global Chrome Stack Chair,Segunda Classe,5,191.968,7,0.2,16.7972,8.75
CA-2015-135251,2015-08-06,2015,8,Aug,Corporativo,Central,Texas,Houston,Papelaria,Etiquetas,Avery 505,Padrão,4,35.52,3,0.2,13.32,37.5
CA-2015-135251,2015-08-06,2015,8,Aug,Corporativo,Central,Texas,Houston,Papelaria,Fichários,Avery Hole Reinforcements,Padrão,4,6.23,5,0.8,-9.6565,-155.0
CA-2015-135251,2015-08-06,2015,8,Aug,Corporativo,Central,Texas,Houston,Papelaria,Papel,Xerox 1906,Padrão,4,56.704,2,0.2,19.1376,33.75
CA-2015-135251,2015-08-06,2015,8,Aug,Corporativo,Central,Texas,Houston,Móveis,Estantes,O'Sullivan Manor Hill 2-Door Library in Brianna Oak,Padrão,4,369.1992,3,0.32,-114.0174,-30.88
CA-2014-166590,2014-10-29,2014,10,Oct,Corporativo,Central,Indiana,Columbus,Tecnologia,Acessórios,Maxell 4.7GB DVD+R 5/Pack,Padrão,4,1.98,2,0.0,0.891,45.0
CA-2014-166590,2014-10-29,2014,10,Oct,Corporativo,Central,Indiana,Columbus,Papelaria,Papel,"Snap-A-Way Black Print Carbonless Ruled Speed Letter, Triplicate",Padrão,4,75.88,2,0.0,35.6636,47.0
CA-2016-131744,2016-06-18,2016,6,Jun,Corporativo,Leste,Pennsylvania,Philadelphia,Papelaria,Papel,Xerox 1900,Segunda Classe,2,6.848,2,0.2,2.14,31.25
CA-2016-131744,2016-06-18,2016,6,Jun,Corporativo,Leste,Pennsylvania,Philadelphia,Papelaria,Fichários,DXL Angle-View Binders with Locking Rings by Samsill,Segunda Classe,2,4.626,2,0.7,-3.855,-83.33
CA-2016-131744,2016-06-18,2016,6,Jun,Corporativo,Leste,Pennsylvania,Philadelphia,Papelaria,Eletrodomésticos,Harmony Air Purifier,Segunda Classe,2,453.6,3,0.2,90.72,20.0
CA-2015-160864,2015-05-03,2015,5,May,Home Office,Oeste,California,San Jose,Papelaria,Fichários,Avery Binding System Hidden Tab Executive Style Index Sets,Primeira Classe,3,13.848,3,0.2,5.193,37.5
CA-2015-147690,2015-11-10,2015,11,Nov,Consumidor,Leste,Pennsylvania,Philadelphia,Papelaria,Armazenamento,Iceberg Mobile Mega Data/Printer Cart ,Padrão,4,577.584,6,0.2,43.3188,7.5
CA-2015-163923,2015-05-30,2015,5,May,Home Office,Sul,Virginia,Springfield,Tecnologia,Acessórios,Imation Secure Drive + Hardware Encrypted USB flash drive - 16 GB,Padrão,4,151.96,4,0.0,36.4704,24.0
CA-2016-125724,2016-09-22,2016,9,Sep,Corporativo,Oeste,Colorado,Broomfield,Móveis,Mobiliário,Aluminum Document Frame,Padrão,5,68.432,7,0.2,8.554,12.5
CA-2015-111612,2015-11-28,2015,11,Nov,Consumidor,Leste,Ohio,Columbus,Móveis,Mobiliário,"Seth Thomas 13 1/2"" Wall Clock",Padrão,4,71.12,5,0.2,9.779,13.75
CA-2015-111612,2015-11-28,2015,11,Nov,Consumidor,Leste,Ohio,Columbus,Papelaria,Grampos,Staples,Padrão,4,3.008,2,0.2,0.564,18.75
CA-2015-156853,2015-12-03,2015,12,Dec,Home Office,Leste,New Hampshire,Concord,Papelaria,Papel,Xerox 1935,Segunda Classe,2,184.66,7,0.0,84.9436,46.0
CA-2014-103086,2014-10-17,2014,10,Oct,Consumidor,Central,Texas,Houston,Móveis,Mobiliário,G.E. Longer-Life Indoor Recessed Floodlight Bulbs,Segunda Classe,2,5.312,2,0.6,-1.5936,-30.0
CA-2016-129280,2016-05-03,2016,5,May,Consumidor,Leste,Ohio,Newark,Tecnologia,Acessórios,Imation 16GB Mini TravelDrive USB 2.0 Flash Drive,Primeira Classe,2,132.52,5,0.2,34.7865,26.25
CA-2016-129280,2016-05-03,2016,5,May,Consumidor,Leste,Ohio,Newark,Papelaria,Armazenamento,Tennsco Industrial Shelving,Primeira Classe,2,195.64,5,0.2,-44.019,-22.5
CA-2016-129280,2016-05-03,2016,5,May,Consumidor,Leste,Ohio,Newark,Móveis,Mobiliário,"Computer Room Manger, 14""",Primeira Classe,2,51.968,2,0.2,10.3936,20.0
CA-2016-129280,2016-05-03,2016,5,May,Consumidor,Leste,Ohio,Newark,Tecnologia,Acessórios,Logitech VX Revolution Cordless Laser Mouse for Notebooks (Black),Primeira Classe,2,431.976,3,0.2,-75.5958,-17.5
CA-2016-129280,2016-05-03,2016,5,May,Consumidor,Leste,Ohio,Newark,Tecnologia,Máquinas,Cisco 8961 IP Phone Charcoal,Primeira Classe,2,224.937,3,0.7,-164.9538,-73.33
CA-2016-129280,2016-05-03,2016,5,May,Consumidor,Leste,Ohio,Newark,Papelaria,Etiquetas,Avery 496,Primeira Classe,2,6.0,2,0.2,2.1,35.0
CA-2015-161242,2015-06-01,2015,6,Jun,Home Office,Oeste,California,Los Angeles,Papelaria,Papel,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",Padrão,7,11.76,2,0.0,5.7624,49.0
CA-2014-130428,2014-03-31,2014,3,Mar,Consumidor,Sul,Florida,Tampa,Móveis,Cadeiras,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",Mesmo Dia,0,1125.488,7,0.2,98.4802,8.75
CA-2014-130428,2014-03-31,2014,3,Mar,Consumidor,Sul,Florida,Tampa,Papelaria,Fichários,Ibico Plastic and Wire Spiral Binding Combs,Mesmo Dia,0,12.645,5,0.7,-10.116,-80.0
CA-2014-130428,2014-03-31,2014,3,Mar,Consumidor,Sul,Florida,Tampa,Papelaria,Arte,"Binney & Smith inkTank Erasable Desk Highlighter, Chisel Tip, Yellow, 12/Box",Mesmo Dia,0,4.032,2,0.2,1.0584,26.25
CA-2017-104388,2017-07-05,2017,7,Jul,Corporativo,Central,Nebraska,Fremont,Tecnologia,Telefones,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,Primeira Classe,2,79.96,4,0.0,22.3888,28.0
CA-2015-113131,2015-09-24,2015,9,Sep,Consumidor,Leste,Ohio,Columbus,Papelaria,Fichários,Accohide Poly Flexible Ring Binders,Mesmo Dia,0,6.732,6,0.7,-4.488,-66.67
CA-2015-113131,2015-09-24,2015,9,Sep,Consumidor,Leste,Ohio,Columbus,Papelaria,Armazenamento,"Tennsco Lockers, Sand",Mesmo Dia,0,33.568,2,0.2,1.6784,5.0
CA-2015-113131,2015-09-24,2015,9,Sep,Consumidor,Leste,Ohio,Columbus,Papelaria,Envelopes,#6 3/4 Gummed Flap White Envelopes,Mesmo Dia,0,15.84,2,0.2,5.544,35.0
CA-2015-113131,2015-09-24,2015,9,Sep,Consumidor,Leste,Ohio,Columbus,Papelaria,Etiquetas,"Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White",Mesmo Dia,0,24.424,1,0.2,7.9378,32.5
CA-2015-113131,2015-09-24,2015,9,Sep,Consumidor,Leste,Ohio,Columbus,Papelaria,Arte,Newell 347,Mesmo Dia,0,17.12,5,0.2,1.926,11.25
CA-2015-148495,2015-08-13,2015,8,Aug,Consumidor,Oeste,California,Pomona,Móveis,Mobiliário,Ultra Door Pull Handle,Mesmo Dia,0,31.56,3,0.0,10.4148,33.0
CA-2015-143147,2015-05-26,2015,5,May,Consumidor,Central,Texas,San Antonio,Móveis,Cadeiras,Novimex Swivel Fabric Task Chair,Segunda Classe,2,105.686,1,0.3,-28.6862,-27.14
CA-2015-143147,2015-05-26,2015,5,May,Consumidor,Central,Texas,San Antonio,Tecnologia,Máquinas,StarTech.com 10/100 VDSL2 Ethernet Extender Kit,Segunda Classe,2,399.54,2,0.4,-79.908,-20.0
CA-2015-143147,2015-05-26,2015,5,May,Consumidor,Central,Texas,San Antonio,Móveis,Cadeiras,"Global Stack Chair with Arms, Black",Segunda Classe,2,104.93,5,0.3,-4.497,-4.29
CA-2017-152975,2017-09-14,2017,9,Sep,Home Office,Leste,New York,New York City,Tecnologia,Telefones,Wilson SignalBoost 841262 DB PRO Amplifier Kit,Primeira Classe,2,1079.85,3,0.0,323.955,30.0
CA-2017-152975,2017-09-14,2017,9,Sep,Home Office,Leste,New York,New York City,Papelaria,Armazenamento,Sensible Storage WireTech Storage Systems,Primeira Classe,2,70.98,1,0.0,3.549,5.0
CA-2017-152975,2017-09-14,2017,9,Sep,Home Office,Leste,New York,New York City,Papelaria,Arte,Bulldog Table or Wall-Mount Pencil Sharpener,Primeira Classe,2,29.95,5,0.0,8.6855,29.0
CA-2017-152975,2017-09-14,2017,9,Sep,Home Office,Leste,New York,New York City,Móveis,Cadeiras,"Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal",Primeira Classe,2,589.41,5,0.1,-6.549,-1.11
CA-2016-107475,2016-06-07,2016,6,Jun,Home Office,Leste,Pennsylvania,Philadelphia,Papelaria,Grampos,Ideal Clamps,Padrão,4,9.648,6,0.2,3.4974,36.25
